Object,Neighbor,Distance
2447,2453,11.757372
2448,2468,11.200843
2449,2498,13.110043
2449,2421,7.70605
2449,2458,14.660503
2449,2476,8.424614
2450,2409,14.124326
2452,2442,4.3421063
2453,2447,11.757372
2456,2436,7.333623
2457,2459,11.87953
2457,2432,8.341678
2457,2495,12.04278
2458,2449,14.660503
2458,2476,12.298193
2459,2457,11.87953
2462,2482,7.4705963
2466,2424,13.01117
2466,2491,6.114614
2466,2477,14.177286
2468,2448,11.200843
2468,2501,8.498252
2470,2416,14.895093
2470,2517,13.8792925
2472,2440,13.787591
2475,2526,11.2249775
2476,2449,8.424614
2476,2498,5.624005
2476,2458,12.298193
2477,2466,14.177286
2477,2491,13.280836
2480,2523,10.237112
2480,2483,3.893103
2480,2510,7.429125
2481,2511,9.921258
2482,2462,7.4705963
2483,2480,3.893103
2483,2510,8.8917055
2483,2523,9.238376
2491,2477,13.280836
2491,2466,6.114614
2494,2444,14.10578
2495,2457,12.04278
2498,2449,13.110043
2498,2476,5.624005
2501,2468,8.498252
2506,2512,11.3070545
2507,2539,8.20101
2507,2544,14.217599
2508,2540,12.233754
2509,2525,8.468622
2510,2480,7.429125
2510,2523,5.8721256
2510,2483,8.8917055
2511,2481,9.921258
2512,2506,11.3070545
2513,2554,10.052102
2513,2541,13.416408
2513,2560,11.101802
2515,2532,4.862014
2515,2533,3.6530943
2515,2536,13.642519
2516,2551,8.374884
2517,2470,13.8792925
2522,2562,13.269446
2523,2510,5.8721256
2523,2483,9.238376
2523,2480,10.237112
2525,2509,8.468622
2526,2475,11.2249775
2532,2533,5.534313
2532,2515,4.862014
2533,2515,3.6530943
2533,2532,5.534313
2533,2536,11.644491
2536,2515,13.642519
2536,2533,11.644491
2539,2544,13.94713
2539,2507,8.20101
2539,2582,11.25353
2540,2508,12.233754
2541,2554,8.289235
2541,2560,14.39618
2541,2513,13.416408
2544,2507,14.217599
2544,2539,13.94713
2548,2552,10.824802
2549,2571,9.4415655
2550,2606,14.596905
2550,2588,10.16638
2551,2516,8.374884
2551,2594,11.208042
2552,2548,10.824802
2554,2513,10.052102
2554,2560,6.113762
2554,2541,8.289235
2556,2559,11.734002
2557,2592,10.682105
2558,2563,11.653547
2558,2585,13.669135
2559,2556,11.734002
2560,2554,6.113762
2560,2513,11.101802
2560,2541,14.39618
2562,2583,11.531597
2562,2522,13.269446
2563,2558,11.653547
2565,2618,12.65096
2568,2592,11.29317
2571,2549,9.4415655
2572,2579,8.828441
2574,2624,14.2886305
2574,2595,5.893735
2579,2572,8.828441
2582,2619,9.0443735
2582,2539,11.25353
2583,2562,11.531597
2584,2625,14.078971
2585,2558,13.669135
2586,2620,7.9940677
2587,2623,10.7354555
2588,2550,10.16638
2588,2606,5.0335712
2589,2605,11.435091
2592,2557,10.682105
2592,2631,10.857588
2592,2568,11.29317
2593,2622,13.320785
2594,2551,11.208042
2595,2574,5.893735
2595,2624,11.58604
2600,2641,10.598223
2604,2613,14.3822975
2605,2621,9.468978
2605,2589,11.435091
2606,2588,5.0335712
2606,2550,14.596905
2608,2636,12.480051
2613,2604,14.3822975
2616,2669,11.669577
2618,2565,12.65096
2619,2582,9.0443735
2620,2586,7.9940677
2621,2605,9.468978
2622,2593,13.320785
2622,2646,11.552322
2623,2587,10.7354555
2624,2595,11.58604
2624,2574,14.2886305
2625,2584,14.078971
2631,2655,12.392974
2631,2592,10.857588
2636,2608,12.480051
2636,2642,9.692321
2640,2662,7.7506113
2640,2715,14.895704
2641,2681,12.120457
2641,2600,10.598223
2642,2636,9.692321
2643,2680,7.167826
2643,2670,12.394321
2644,2705,12.92258
2644,2660,10.162093
2644,2676,8.941833
2646,2622,11.552322
2648,2662,14.436657
2648,2668,14.797364
2651,2685,13.165937
2655,2631,12.392974
2659,2695,7.189819
2660,2705,9.928142
2660,2676,5.151779
2660,2644,10.162093
2662,2648,14.436657
2662,2640,7.7506113
2662,2715,12.735808
2668,2648,14.797364
2669,2616,11.669577
2670,2680,11.143366
2670,2643,12.394321
2673,2691,14.068903
2675,2699,6.889154
2676,2644,8.941833
2676,2660,5.151779
2676,2705,5.3003364
2679,2697,11.917363
2680,2643,7.167826
2680,2718,10.714528
2680,2670,11.143366
2681,2641,12.120457
2684,2727,10.581427
2685,2651,13.165937
2691,2673,14.068903
2695,2659,7.189819
2696,2729,10.58206
2697,2679,11.917363
2699,2675,6.889154
2704,2721,5.253445
2705,2660,9.928142
2705,2732,11.665168
2705,2676,5.3003364
2705,2644,12.92258
2706,2710,13.952389
2708,2734,11.419728
2710,2706,13.952389
2714,2726,7.0357814
2715,2640,14.895704
2715,2662,12.735808
2716,2731,5.825292
2718,2680,10.714528
2721,2704,5.253445
2726,2714,7.0357814
2727,2684,10.581427
2729,2696,10.58206
2730,2737,10.717696
2731,2716,5.825292
2732,2705,11.665168
2733,2748,5.0364237
2734,2708,11.419728
2736,2759,9.0665245
2736,2743,10.633382
2737,2730,10.717696
2743,2736,10.633382
2743,2775,8.030648
2744,2768,7.72349
2747,2764,6.1905866
2748,2733,5.0364237
2751,2792,12.849982
2753,2768,10.7228565
2756,2773,9.568497
2757,2782,12.36528
2757,2772,4.7330294
2758,2795,12.691051
2759,2736,9.0665245
2759,2787,10.300383
2761,2780,5.522285
2764,2747,6.1905866
2765,2790,14.667262
2766,2796,11.441065
2768,2744,7.72349
2768,2753,10.7228565
2772,2757,4.7330294
2772,2782,14.589535
2773,2778,6.946196
2773,2756,9.568497
2773,2788,13.57727
2775,2743,8.030648
2775,2811,14.762512
2778,2773,6.946196
2778,2788,13.570459
2778,2812,14.096889
2780,2761,5.522285
2780,2808,13.00547
2782,2757,12.36528
2782,2772,14.589535
2783,2821,10.590397
2787,2822,10.092285
2787,2803,6.382309
2787,2759,10.300383
2787,2807,12.694408
2788,2812,13.249818
2788,2778,13.570459
2788,2773,13.57727
2790,2765,14.667262
2792,2751,12.849982
2793,2819,10.350886
2795,2758,12.691051
2796,2828,10.78145
2796,2766,11.441065
2797,2814,13.701147
2803,2787,6.382309
2803,2807,8.374612
2803,2822,7.3882866
2804,2846,10.003539
2806,2826,11.005112
2807,2803,8.374612
2807,2787,12.694408
2808,2842,14.468386
2808,2825,6.030605
2808,2780,13.00547
2808,2854,11.063352
2809,2836,5.8508754
2811,2775,14.762512
2811,2865,13.869735
2812,2856,14.446221
2812,2778,14.096889
2812,2788,13.249818
2814,2797,13.701147
2815,2840,8.834742
2819,2793,10.350886
2821,2870,14.301015
2821,2783,10.590397
2822,2787,10.092285
2822,2803,7.3882866
2825,2808,6.030605
2825,2854,10.870993
2825,2842,8.446819
2826,2806,11.005112
2826,2827,11.265403
2827,2839,8.768275
2827,2826,11.265403
2828,2796,10.78145
2836,2809,5.8508754
2839,2827,8.768275
2839,2854,10.607498
2840,2815,8.834742
2842,2854,14.889243
2842,2825,8.446819
2842,2808,14.468386
2846,2804,10.003539
2846,2881,12.213774
2849,2853,6.055938
2849,2883,12.7805805
2852,2878,8.544801
2853,2883,11.346956
2853,2849,6.055938
2854,2808,11.063352
2854,2825,10.870993
2854,2842,14.889243
2854,2839,10.607498
2856,2812,14.446221
2865,2811,13.869735
2870,2821,14.301015
2874,2924,14.265879
2874,2906,10.027133
2878,2852,8.544801
2881,2904,8.942587
2881,2925,11.774039
2881,2846,12.213774
2883,2849,12.7805805
2883,2853,11.346956
2885,2906,13.1212015
2885,2894,10.326312
2885,2924,12.786256
2885,2918,14.171095
2886,2916,12.742933
2891,2919,6.2451134
2891,2892,8.776421
2892,2891,8.776421
2892,2919,9.815314
2894,2885,10.326312
2894,2918,5.501808
2899,2917,5.6569853
2900,2934,7.2320437
2901,2933,6.8870935
2902,2907,6.6682863
2902,2967,14.195597
2904,2925,10.602755
2904,2881,8.942587
2904,2939,12.966838
2906,2924,4.3629003
2906,2874,10.027133
2906,2885,13.1212015
2907,2902,6.6682863
2907,2967,13.921191
2908,2949,11.029924
2915,2927,11.730999
2916,2886,12.742933
2917,2899,5.6569853
2918,2885,14.171095
2918,2894,5.501808
2919,2891,6.2451134
2919,2892,9.815314
2924,2885,12.786256
2924,2906,4.3629003
2924,2874,14.265879
2925,2904,10.602755
2925,2881,11.774039
2926,2952,10.617258
2926,2946,6.002893
2927,2915,11.730999
2931,2976,14.586842
2933,2901,6.8870935
2934,2900,7.2320437
2939,2904,12.966838
2944,2979,11.045921
2946,2952,8.843362
2946,2926,6.002893
2949,2908,11.029924
2950,2998,11.040544
2950,2982,9.552486
2951,2985,8.558232
2952,2946,8.843362
2952,2926,10.617258
2960,2974,9.794453
2964,3001,11.410057
2965,2966,8.624835
2966,2965,8.624835
2967,2907,13.921191
2967,3018,13.299674
2967,2902,14.195597
2968,2997,9.846191
2972,2996,7.884417
2974,2960,9.794453
2976,2931,14.586842
2978,2983,5.8700747
2979,2944,11.045921
2982,2998,10.658996
2982,2994,13.584228
2982,2950,9.552486
2982,3019,14.702451
2982,3011,6.8383255
2983,2978,5.8700747
2985,2951,8.558232
2986,3013,11.518444
2994,3011,14.65665
2994,2982,13.584228
2996,2972,7.884417
2997,2968,9.846191
2998,3019,5.4796906
2998,3011,10.075271
2998,2982,10.658996
2998,2950,11.040544
2998,3048,14.511806
3001,2964,11.410057
3001,3034,10.913098
3003,3022,11.86472
3005,3028,14.981525
3009,3038,10.5015335
3009,3017,13.186504
3011,3054,11.291322
3011,2998,10.075271
3011,3019,11.468295
3011,2982,6.8383255
3011,3048,12.077961
3011,2994,14.65665
3013,2986,11.518444
3017,3038,9.846901
3017,3009,13.186504
3018,3022,13.11566
3018,2967,13.299674
3019,3048,10.476676
3019,3011,11.468295
3019,2998,5.4796906
3019,2982,14.702451
3022,3003,11.86472
3022,3018,13.11566
3028,3005,14.981525
3029,3059,12.65733
3034,3050,5.7142367
3034,3082,14.887663
3034,3001,10.913098
3035,3064,10.463634
3037,3061,9.219643
3038,3009,10.5015335
3038,3017,9.846901
3042,3053,12.076868
3048,2998,14.511806
3048,3019,10.476676
3048,3011,12.077961
3048,3054,6.0443187
3050,3082,10.711676
3050,3034,5.7142367
3050,3079,12.233651
3053,3096,13.898734
3053,3042,12.076868
3054,3048,6.0443187
3054,3011,11.291322
3058,3088,12.603799
3059,3029,12.65733
3059,3089,13.64015
3060,3090,10.539593
3061,3037,9.219643
3062,3087,12.088731
3064,3104,11.410483
3064,3035,10.463634
3065,3066,7.579112
3066,3065,7.579112
3068,3084,13.47179
3069,3108,14.376773
3073,3075,10.469395
3075,3073,10.469395
3079,3050,12.233651
3079,3082,5.837998
3082,3079,5.837998
3082,3034,14.887663
3082,3050,10.711676
3084,3068,13.47179
3087,3062,12.088731
3088,3058,12.603799
3089,3059,13.64015
3090,3060,10.539593
3093,3106,7.7134657
3094,3132,9.934669
3096,3053,13.898734
3104,3064,11.410483
3104,3140,10.679528
3104,3113,14.657647
3105,3116,8.964375
3106,3093,7.7134657
3108,3069,14.376773
3108,3141,11.890009
3109,3121,7.1934433
3113,3104,14.657647
3116,3105,8.964375
3117,3134,4.517583
3117,3160,14.149594
3120,3138,10.835704
3121,3109,7.1934433
3122,3156,10.987152
3123,3152,7.883336
3128,3137,14.852149
3132,3094,9.934669
3133,3159,8.316307
3134,3117,4.517583
3134,3160,10.001942
3137,3128,14.852149
3138,3120,10.835704
3140,3104,10.679528
3141,3162,9.272072
3141,3108,11.890009
3141,3181,12.040243
3144,3194,14.120031
3146,3184,12.369734
3151,3206,14.163321
3152,3123,7.883336
3154,3188,12.987029
3155,3211,12.037556
3156,3182,10.369523
3156,3122,10.987152
3157,3169,9.003043
3159,3133,8.316307
3159,3166,12.501913
3160,3134,10.001942
3160,3117,14.149594
3161,3185,10.08593
3162,3141,9.272072
3162,3181,12.577292
3165,3170,12.33876
3166,3159,12.501913
3169,3157,9.003043
3170,3165,12.33876
3173,3200,9.021962
3176,3210,9.806176
3181,3162,12.577292
3181,3141,12.040243
3181,3188,6.052856
3182,3156,10.369523
3184,3146,12.369734
3184,3222,11.536109
3185,3161,10.08593
3186,3219,12.163435
3188,3154,12.987029
3188,3181,6.052856
3189,3213,12.169394
3194,3144,14.120031
3194,3209,10.124379
3200,3173,9.021962
3200,3218,10.340404
3202,3216,10.920165
3203,3238,12.834084
3204,3207,8.812271
3206,3151,14.163321
3207,3204,8.812271
3208,3245,12.7617855
3209,3194,10.124379
3210,3176,9.806176
3211,3155,12.037556
3212,3244,13.29796
3213,3189,12.169394
3216,3202,10.920165
3218,3200,10.340404
3219,3186,12.163435
3222,3184,11.536109
3234,3255,14.341251
3236,3269,13.072066
3236,3252,6.136143
3237,3241,8.264351
3238,3203,12.834084
3241,3237,8.264351
3241,3258,11.084457
3244,3251,12.537799
3244,3212,13.29796
3245,3208,12.7617855
3247,3280,14.193215
3251,3244,12.537799
3252,3236,6.136143
3252,3269,7.1212897
3255,3234,14.341251
3258,3241,11.084457
3260,3273,9.715764
3261,3262,9.35941
3262,3261,9.35941
3264,3320,12.54772
3264,3289,6.3678207
3265,3296,8.768403
3269,3252,7.1212897
3269,3236,13.072066
3269,3308,8.232603
3270,3276,9.601392
3272,3312,10.077451
3273,3260,9.715764
3274,3303,7.21138
3274,3282,8.910296
3276,3277,6.9164705
3276,3270,9.601392
3277,3276,6.9164705
3278,3288,12.170606
3280,3247,14.193215
3281,3323,12.798878
3282,3303,7.804402
3282,3274,8.910296
3284,3295,9.901142
3286,3330,9.004967
3288,3278,12.170606
3289,3264,6.3678207
3289,3320,6.556968
3291,3331,12.300649
3292,3306,11.854632
3295,3284,9.901142
3296,3265,8.768403
3298,3299,8.355864
3299,3298,8.355864
3303,3274,7.21138
3303,3282,7.804402
3305,3321,11.045735
3306,3292,11.854632
3308,3269,8.232603
3309,3356,14.4103
3312,3272,10.077451
3315,3352,12.373863
3320,3264,12.54772
3320,3289,6.556968
3321,3305,11.045735
3323,3281,12.798878
3330,3286,9.004967
3331,3358,9.0943365
3331,3291,12.300649
3342,3357,6.3905597
3343,3349,12.845833
3349,3343,12.845833
3352,3315,12.373863
3353,3398,14.152599
3355,3384,8.029987
3356,3309,14.4103
3357,3391,11.038307
3357,3342,6.3905597
3358,3331,9.0943365
3358,3367,10.737551
3359,3380,7.5605507
3360,3373,5.860703
3367,3358,10.737551
3373,3360,5.860703
3380,3359,7.5605507
3384,3355,8.029987
3384,3420,11.767371
3387,3427,12.968221
3388,3401,7.8518167
3389,3429,12.814978
3391,3357,11.038307
3398,3353,14.152599
3401,3388,7.8518167
3402,3444,10.555705
3411,3438,8.802599
3412,3440,7.9142313
3420,3384,11.767371
3422,3452,6.576112
3425,3441,13.415722
3426,3453,11.052981
3427,3387,12.968221
3427,3454,10.0
3429,3389,12.814978
3433,3481,13.854657
3438,3411,8.802599
3438,3465,6.6187935
3440,3412,7.9142313
3441,3425,13.415722
3444,3402,10.555705
3451,3482,13.13589
3452,3422,6.576112
3453,3473,8.916195
3453,3426,11.052981
3454,3427,10.0
3460,3470,11.315408
3465,3438,6.6187935
3466,3501,13.775886
3466,3484,12.369326
3469,3490,12.102173
3470,3460,11.315408
3473,3510,11.5497875
3473,3453,8.916195
3478,3517,12.25839
3481,3433,13.854657
3482,3451,13.13589
3483,3491,14.982969
3484,3466,12.369326
3484,3501,5.6394606
3490,3469,12.102173
3491,3483,14.982969
3492,3524,14.234382
3496,3503,7.1564507
3501,3484,5.6394606
3501,3466,13.775886
3502,3526,14.27118
3503,3496,7.1564507
3510,3473,11.5497875
3512,3522,7.2560105
3517,3478,12.25839
3518,3546,11.458719
3518,3539,6.830225
3522,3512,7.2560105
3524,3492,14.234382
3526,3502,14.27118
3535,3560,12.767553
3535,3564,12.202715
3536,3547,5.354094
3538,3573,10.300275
3539,3550,12.340003
3539,3546,5.3767996
3539,3518,6.830225
3543,3548,12.449143
3543,3575,10.148697
3546,3518,11.458719
3546,3600,14.9139
3546,3550,7.017417
3546,3539,5.3767996
3547,3536,5.354094
3548,3543,12.449143
3550,3600,14.129363
3550,3539,12.340003
3550,3546,7.017417
3558,3608,13.4037
3560,3535,12.767553
3561,3602,9.022785
3562,3579,13.469493
3563,3599,13.357666
3564,3592,11.571649
3564,3565,10.9339285
3564,3535,12.202715
3565,3592,6.921881
3565,3564,10.9339285
3572,3589,9.002413
3573,3538,10.300275
3573,3583,13.508875
3574,3603,7.045652
3574,3608,13.559394
3575,3543,10.148697
3577,3611,11.869233
3579,3562,13.469493
3583,3573,13.508875
3589,3572,9.002413
3590,3607,4.1675
3591,3623,11.893604
3591,3601,9.529694
3592,3565,6.921881
3592,3564,11.571649
3594,3597,4.614007
3594,3640,13.2318
3597,3594,4.614007
3597,3640,12.667113
3598,3614,8.246674
3599,3563,13.357666
3600,3550,14.129363
3600,3625,10.676928
3600,3546,14.9139
3601,3623,9.182776
3601,3591,9.529694
3602,3561,9.022785
3603,3574,7.045652
3603,3608,9.963242
3607,3590,4.1675
3608,3558,13.4037
3608,3603,9.963242
3608,3574,13.559394
3611,3577,11.869233
3614,3598,8.246674
3616,3620,9.52649
3620,3616,9.52649
3621,3656,11.291587
3622,3670,13.657546
3623,3601,9.182776
3623,3591,11.893604
3625,3600,10.676928
3627,3652,11.621199
3635,3660,12.525355
3635,3686,13.094084
3636,3685,13.159067
3640,3597,12.667113
3640,3594,13.2318
3642,3682,14.492566
3644,3691,12.979185
3645,3651,9.056011
3651,3645,9.056011
3651,3680,9.399239
3652,3627,11.621199
3653,3699,11.314139
3654,3696,8.081319
3656,3621,11.291587
3657,3670,7.852271
3659,3669,7.3535566
3660,3635,12.525355
3669,3659,7.3535566
3670,3657,7.852271
3670,3622,13.657546
3673,3692,6.7615786
3673,3710,10.248006
3680,3651,9.399239
3680,3727,13.5501795
3681,3711,9.35004
3681,3682,12.223706
3681,3714,14.264429
3682,3642,14.492566
3682,3681,12.223706
3682,3711,14.54538
3685,3636,13.159067
3685,3705,7.1285863
3685,3715,11.77084
3686,3708,6.4560003
3686,3635,13.094084
3691,3644,12.979185
3692,3673,6.7615786
3692,3710,5.9345503
3696,3654,8.081319
3698,3700,10.236919
3699,3653,11.314139
3700,3698,10.236919
3702,3731,10.642702
3703,3705,14.768628
3703,3715,12.697334
3705,3703,14.768628
3705,3685,7.1285863
3705,3715,4.6796184
3708,3686,6.4560003
3710,3673,10.248006
3710,3692,5.9345503
3711,3714,10.539323
3711,3681,9.35004
3711,3682,14.54538
3713,3756,13.142069
3713,3746,11.310595
3714,3681,14.264429
3714,3711,10.539323
3715,3685,11.77084
3715,3705,4.6796184
3715,3703,12.697334
3722,3734,9.067134
3724,3758,13.697016
3726,3747,10.126244
3727,3736,14.500501
3727,3680,13.5501795
3731,3702,10.642702
3734,3722,9.067134
3736,3727,14.500501
3737,3763,9.073975
3741,3775,14.49266
3746,3713,11.310595
3746,3756,8.975322
3747,3726,10.126244
3756,3746,8.975322
3756,3713,13.142069
3758,3724,13.697016
3763,3737,9.073975
3767,3793,7.296961
3775,3741,14.49266
3778,3807,7.769482
3781,3802,9.555991
3782,3810,7.2178035
3786,3812,13.27885
3788,3831,13.411324
3793,3767,7.296961
3800,3809,5.0699344
3800,3825,10.069636
3802,3781,9.555991
3807,3778,7.769482
3807,3817,11.146485
3809,3825,5.00025
3809,3800,5.0699344
3810,3782,7.2178035
3812,3786,13.27885
3815,3820,6.3522196
3817,3807,11.146485
3818,3836,12.201011
3820,3815,6.3522196
3822,3838,5.878403
3825,3800,10.069636
3825,3809,5.00025
3830,3860,10.071621
3831,3833,11.700152
3831,3788,13.411324
3833,3831,11.700152
3836,3818,12.201011
3836,3841,7.434102
3836,3884,9.3062105
3838,3822,5.878403
3841,3836,7.434102
3841,3884,11.095478
3843,3881,10.057619
3846,3900,14.8943615
3846,3865,6.884289
3847,3858,13.493067
3858,3847,13.493067
3859,3880,5.7708106
3860,3830,10.071621
3865,3846,6.884289
3865,3900,10.538882
3866,3892,10.111108
3869,3885,9.828549
3877,3904,11.663552
3879,3895,13.486903
3880,3859,5.7708106
3881,3843,10.057619
3881,3902,8.410021
3884,3836,9.3062105
3884,3841,11.095478
3885,3869,9.828549
3892,3933,12.00247
3892,3866,10.111108
3895,3879,13.486903
3896,3914,11.8085575
3897,3910,7.538439
3900,3865,10.538882
3900,3937,10.5969925
3900,3846,14.8943615
3902,3881,8.410021
3903,3915,7.806795
3904,3877,11.663552
3905,3928,9.619317
3909,3923,13.946029
3909,3944,10.21095
3910,3897,7.538439
3914,3896,11.8085575
3915,3903,7.806795
3916,3935,5.3351994
3918,3955,14.867232
3921,3980,12.722312
3923,3909,13.946029
3923,3944,8.802819
3923,3985,14.283074
3924,3945,6.4434896
3925,3953,7.2862124
3928,3965,7.0700164
3928,3905,9.619317
3929,3977,9.961335
3933,3892,12.00247
3935,3916,5.3351994
3937,3900,10.5969925
3938,3941,7.2955694
3941,3938,7.2955694
3944,3985,13.927996
3944,3909,10.21095
3944,3923,8.802819
3945,3924,6.4434896
3952,3995,8.813673
3953,3925,7.2862124
3955,3918,14.867232
3957,3987,12.152089
3962,3997,8.727177
3964,3979,11.926275
3965,4003,8.735911
3965,3928,7.0700164
3966,4005,10.482203
3968,3993,10.61147
3969,4009,11.149496
3971,3981,8.562551
3971,3983,10.598672
3972,3978,10.173585
3974,3994,7.9357157
3976,3990,5.7679825
3977,3929,9.961335
3978,3972,10.173585
3978,4037,14.376578
3979,3964,11.926275
3980,3921,12.722312
3981,3971,8.562551
3983,3971,10.598672
3985,4028,12.328733
3985,3944,13.927996
3985,3923,14.283074
3985,4023,11.813609
3987,3957,12.152089
3990,3976,5.7679825
3992,4034,11.937687
3993,3968,10.61147
3994,3974,7.9357157
3995,3952,8.813673
3995,4032,9.38045
3997,4030,8.122861
3997,3962,8.727177
3999,4029,8.525502
4000,4031,7.017518
4002,4013,10.018028
4003,4040,10.8278
4003,3965,8.735911
4005,3966,10.482203
4007,4008,14.195501
4008,4007,14.195501
4009,3969,11.149496
4011,4047,7.638234
4013,4002,10.018028
4013,4019,10.4496155
4017,4078,13.118641
4018,4053,7.9831777
4018,4035,10.950388
4019,4013,10.4496155
4023,3985,11.813609
4023,4028,14.99501
4024,4068,13.467067
4028,4085,14.0371275
4028,4023,14.99501
4028,3985,12.328733
4028,4059,7.406926
4029,3999,8.525502
4030,4064,8.372581
4030,4077,14.777275
4030,3997,8.122861
4031,4000,7.017518
4032,3995,9.38045
4034,3992,11.937687
4035,4018,10.950388
4035,4053,13.088028
4036,4082,13.571043
4037,3978,14.376578
4040,4003,10.8278
4043,4075,9.783071
4047,4011,7.638234
4053,4035,13.088028
4053,4018,7.9831777
4054,4089,13.100252
4058,4105,12.316924
4059,4085,6.7543693
4059,4028,7.406926
4060,4115,14.328909
4064,4077,7.949619
4064,4030,8.372581
4066,4114,11.75792
4068,4024,13.467067
4069,4103,14.965315
4070,4095,14.894988
4072,4122,14.070295
4075,4043,9.783071
4077,4030,14.777275
4077,4064,7.949619
4078,4017,13.118641
4082,4036,13.571043
4083,4108,10.915153
4084,4087,8.008629
4085,4059,6.7543693
4085,4028,14.0371275
4086,4103,10.362247
4087,4084,8.008629
4089,4054,13.100252
4091,4130,13.748949
4095,4070,14.894988
4098,4151,12.974252
4103,4086,10.362247
4103,4069,14.965315
4105,4058,12.316924
4108,4083,10.915153
4114,4066,11.75792
4115,4060,14.328909
4118,4134,10.885158
4119,4133,9.862987
4120,4127,10.423911
4122,4148,10.6885395
4122,4072,14.070295
4125,4129,13.485296
4127,4120,10.423911
4129,4125,13.485296
4130,4091,13.748949
4130,4152,10.493867
4131,4165,12.579805
4131,4147,7.685199
4133,4119,9.862987
4134,4118,10.885158
4139,4166,9.156323
4143,4190,9.405173
4145,4179,8.024249
4147,4165,5.0736694
4147,4131,7.685199
4147,4189,11.055803
4148,4122,10.6885395
4148,4161,13.842277
4150,4155,12.372004
4151,4098,12.974252
4152,4130,10.493867
4152,4164,6.3428354
4155,4150,12.372004
4157,4205,12.709807
4161,4148,13.842277
4164,4152,6.3428354
4165,4147,5.0736694
4165,4189,6.1518664
4165,4131,12.579805
4165,4213,13.586797
4166,4139,9.156323
4167,4175,8.207381
4173,4203,11.744042
4175,4167,8.207381
4179,4145,8.024249
4183,4202,14.114642
4183,4217,12.159663
4189,4213,11.8541355
4189,4165,6.1518664
4189,4147,11.055803
4190,4143,9.405173
4191,4212,13.09461
4196,4204,14.693865
4202,4183,14.114642
4203,4230,12.585956
4203,4173,11.744042
4204,4196,14.693865
4205,4157,12.709807
4207,4208,14.270307
4208,4207,14.270307
4209,4224,3.5099556
4210,4218,11.196579
4212,4191,13.09461
4213,4165,13.586797
4213,4189,11.8541355
4217,4183,12.159663
4218,4210,11.196579
4221,4244,7.1816297
4224,4209,3.5099556
4230,4203,12.585956
4230,4236,6.256938
4232,4246,5.8009095
4236,4230,6.256938
4244,4221,7.1816297
4246,4280,13.180943
4246,4232,5.8009095
4249,4250,6.8106093
4250,4249,6.8106093
4263,4266,8.594866
4263,4286,8.950406
4264,4281,8.2691
4266,4263,8.594866
4266,4286,11.872084
4276,4289,5.0448346
4278,4297,5.8363447
4279,4284,14.005758
4280,4246,13.180943
4281,4264,8.2691
4282,4318,9.352676
4282,4283,8.079385
4283,4318,14.675489
4283,4282,8.079385
4284,4279,14.005758
4285,4292,13.119815
4285,4312,9.158081
4286,4322,10.461087
4286,4263,8.950406
4286,4266,11.872084
4289,4276,5.0448346
4290,4337,12.164639
4292,4285,13.119815
4292,4312,7.6523013
4297,4278,5.8363447
4309,4311,7.6680617
4311,4309,7.6680617
4312,4292,7.6523013
4312,4285,9.158081
4317,4339,11.122779
4318,4283,14.675489
4318,4282,9.352676
4322,4286,10.461087
4324,4366,12.808424
4326,4367,13.019218
4330,4344,10.06121
4332,4338,8.800554
4336,4375,10.800494
4337,4376,9.8351345
4337,4290,12.164639
4337,4359,10.661373
4338,4332,8.800554
4339,4317,11.122779
4340,4391,14.916263
4340,4363,14.990989
4344,4330,10.06121
4345,4381,9.8029375
4348,4359,9.144086
4348,4363,5.7946053
4348,4391,13.595137
4349,4358,9.427705
4349,4380,9.213256
4350,4365,7.3824115
4354,4388,9.664529
4358,4408,12.83732
4358,4349,9.427705
4358,4380,8.407352
4359,4363,13.748103
4359,4348,9.144086
4359,4337,10.661373
4359,4376,14.746645
4363,4359,13.748103
4363,4348,5.7946053
4363,4391,7.9597287
4363,4340,14.990989
4365,4350,7.3824115
4366,4324,12.808424
4367,4326,13.019218
4367,4371,7.3987136
4368,4422,14.018454
4369,4386,7.030509
4370,4379,14.343552
4371,4367,7.3987136
4371,4374,8.603149
4373,4384,13.487837
4374,4371,8.603149
4375,4336,10.800494
4376,4359,14.746645
4376,4337,9.8351345
4377,4409,14.175783
4379,4370,14.343552
4380,4349,9.213256
4380,4358,8.407352
4381,4345,9.8029375
4381,4404,5.667254
4382,4385,12.242035
4382,4425,12.031086
4384,4373,13.487837
4384,4406,12.281668
4385,4382,12.242035
4385,4425,12.461322
4386,4403,13.838518
4386,4369,7.030509
4388,4354,9.664529
4389,4432,11.142681
4391,4363,7.9597287
4391,4340,14.916263
4391,4348,13.595137
4394,4421,6.0321593
4395,4397,4.2005954
4396,4417,12.745517
4396,4424,8.058694
4397,4395,4.2005954
4398,4409,13.619054
4400,4441,11.100175
4403,4386,13.838518
4404,4434,14.139233
4404,4381,5.667254
4406,4384,12.281668
4407,4440,10.269705
4408,4358,12.83732
4409,4398,13.619054
4409,4433,6.997147
4409,4377,14.175783
4410,4422,14.998804
4417,4424,8.207008
4417,4455,9.859187
4417,4396,12.745517
4421,4394,6.0321593
4422,4368,14.018454
4422,4410,14.998804
4423,4471,13.892699
4424,4455,10.461177
4424,4396,8.058694
4424,4417,8.207008
4425,4382,12.031086
4425,4385,12.461322
4428,4463,14.362538
4431,4445,6.728285
4432,4389,11.142681
