Object,Neighbor,Distance
3637,3666,12.00438
3640,3689,13.247411
3644,3681,10.398799
3644,3674,10.393084
3644,3606,12.113638
3644,3665,13.988922
3646,3637,7.750091
3646,3666,7.67979
3646,3617,7.881304
3646,3626,12.786485
3646,3667,10.697557
3646,3613,13.552332
3652,3676,8.077244
3655,3708,13.275676
3656,3631,13.57093
3657,3634,7.2078447
3657,3616,13.6206
3659,3692,9.375159
3665,3644,13.988922
3665,3681,8.448251
3666,3646,7.67979
3666,3637,12.00438
3666,3713,11.947828
3666,3667,9.07739
3666,3617,14.988974
3667,3646,10.697557
3667,3637,7.673622
3667,3617,13.557521
3667,3626,11.451595
3667,3666,9.07739
3672,3682,10.417643
3673,3687,8.882427
3674,3681,10.11307
3674,3644,10.393084
3676,3652,8.077244
3676,3702,9.216579
3678,3631,12.777161
3679,3714,10.429431
3681,3665,8.448251
3681,3674,10.11307
3681,3644,10.398799
3682,3672,10.417643
3684,3633,14.546642
3685,3722,13.308386
3687,3673,8.882427
3689,3640,13.247411
3692,3659,9.375159
3695,3730,12.960256
3702,3710,13.554323
3702,3676,9.216579
3703,3740,12.272905
3708,3655,13.275676
3710,3702,13.554323
3710,3713,13.657342
3712,3724,13.094577
3713,3666,11.947828
3713,3710,13.657342
3714,3679,10.429431
3716,3741,8.875339
3719,3755,10.977761
3722,3685,13.308386
3724,3712,13.094577
3724,3771,13.318549
3730,3695,12.960256
3733,3759,9.334855
3734,3775,11.772636
3736,3742,14.194746
3738,3753,9.3962755
3740,3703,12.272905
3741,3716,8.875339
3742,3736,14.194746
3753,3738,9.3962755
3755,3719,10.977761
3755,3795,10.228624
3755,3758,8.209379
3758,3755,8.209379
3758,3795,9.569446
3759,3733,9.334855
3759,3789,10.368699
3766,3797,14.076844
3768,3790,14.253254
3771,3724,13.318549
3775,3734,11.772636
3777,3786,10.4662895
3780,3781,14.968116
3781,3780,14.968116
3783,3818,14.828398
3786,3777,10.4662895
3789,3759,10.368699
3790,3768,14.253254
3795,3755,10.228624
3795,3811,7.9402585
3795,3758,9.569446
3797,3766,14.076844
3797,3814,12.633884
3802,3814,11.161005
3802,3828,9.706153
3811,3795,7.9402585
3814,3828,8.777723
3814,3802,11.161005
3814,3797,12.633884
3818,3783,14.828398
3818,3843,11.499077
3828,3814,8.777723
3828,3802,9.706153
3842,3844,8.616252
3843,3818,11.499077
3844,3842,8.616252
3857,3873,13.848333
3857,3884,13.673352
3859,3890,14.3944025
3868,3888,8.064447
3873,3884,11.536356
3873,3857,13.848333
3877,3906,11.668037
3880,3899,10.353204
3880,3913,13.738622
3884,3873,11.536356
3884,3857,13.673352
3884,3893,11.066691
3884,3915,14.304067
3885,3893,11.6409855
3888,3868,8.064447
3890,3859,14.3944025
3890,3922,12.580084
3893,3884,11.066691
3893,3885,11.6409855
3893,3915,8.477575
3899,3913,11.379848
3899,3880,10.353204
3902,3925,7.5704374
3906,3909,10.976673
3906,3877,11.668037
3909,3906,10.976673
3913,3880,13.738622
3913,3899,11.379848
3915,3893,8.477575
3915,3884,14.304067
3922,3890,12.580084
3925,3902,7.5704374
3925,3953,12.526508
3926,3934,7.4462247
3926,3945,13.7307005
3926,3958,13.301582
3932,3951,10.899714
3934,3958,8.400965
3934,3945,6.387598
3934,3926,7.4462247
3945,3958,6.7248836
3945,3926,13.7307005
3945,3934,6.387598
3947,3962,11.349778
3949,3968,11.972988
3951,3932,10.899714
3952,3962,8.628977
3952,3986,13.064821
3953,3925,12.526508
3958,3926,13.301582
3958,3934,8.400965
3958,3945,6.7248836
3959,3981,12.838288
3962,3952,8.628977
3962,3947,11.349778
3968,3949,11.972988
3979,4014,11.539165
3981,3959,12.838288
3986,3952,13.064821
3992,4023,12.459377
4012,4026,7.9300985
4013,4015,6.6788316
4013,4029,7.3146324
4014,3979,11.539165
4015,4013,6.6788316
4015,4029,10.662815
4019,4034,13.180315
4023,3992,12.459377
4023,4061,12.000284
4024,4073,14.998283
4026,4012,7.9300985
4029,4015,10.662815
4029,4013,7.3146324
4030,4063,11.334622
4034,4019,13.180315
4041,4066,13.926002
4050,4062,10.317375
4052,4070,9.239496
4060,4070,11.675034
4061,4023,12.000284
4062,4050,10.317375
4063,4030,11.334622
4064,4076,11.903688
4066,4041,13.926002
4069,4076,10.27683
4070,4060,11.675034
4070,4052,9.239496
4073,4024,14.998283
4076,4069,10.27683
4076,4064,11.903688
4094,4120,13.1831455
4098,4123,11.791305
4107,4136,13.441522
4107,4131,14.178213
4116,4131,11.833569
4116,4125,10.068004
4117,4127,9.817928
4120,4094,13.1831455
4123,4098,11.791305
4123,4149,12.64352
4125,4116,10.068004
4127,4117,9.817928
4131,4116,11.833569
4131,4136,12.671834
4131,4151,11.874289
4131,4107,14.178213
4136,4161,11.791701
4136,4107,13.441522
4136,4131,12.671834
4139,4158,14.741312
4147,4186,13.894096
4149,4177,11.424215
4149,4123,12.64352
4151,4131,11.874289
4158,4139,14.741312
4158,4182,11.554477
4161,4136,11.791701
4166,4176,4.0840425
4176,4166,4.0840425
4177,4149,11.424215
4182,4158,11.554477
4186,4147,13.894096
4194,4219,14.912969
4219,4194,14.912969
4221,4235,14.322588
4235,4221,14.322588
4249,4267,12.113931
4249,4254,14.212256
4254,4249,14.212256
4259,4277,8.614407
4262,4272,7.1358886
4267,4249,12.113931
4267,4308,14.63386
4272,4262,7.1358886
4276,4281,12.780688
4277,4259,8.614407
4281,4276,12.780688
4292,4320,14.731763
4308,4267,14.63386
4308,4315,14.077206
4313,4316,7.0837445
4315,4308,14.077206
4316,4313,7.0837445
4320,4340,7.0581875
4320,4361,13.716197
4320,4348,14.480567
4320,4292,14.731763
4321,4362,13.626373
4325,4364,11.8279505
4326,4359,10.293847
4332,4338,9.759457
4338,4332,9.759457
4340,4361,6.7606926
4340,4320,7.0581875
4340,4348,10.792265
4348,4340,10.792265
4348,4320,14.480567
4348,4372,7.4252625
4348,4361,9.383414
4352,4373,10.426874
4359,4326,10.293847
4361,4320,13.716197
4361,4340,6.7606926
4361,4348,9.383414
4361,4372,11.545432
4362,4321,13.626373
4362,4379,8.020049
4364,4376,12.471974
4364,4325,11.8279505
4372,4361,11.545432
4372,4348,7.4252625
4373,4416,14.1249
4373,4352,10.426874
4376,4364,12.471974
4376,4398,14.265376
4379,4362,8.020049
4381,4408,11.28092
4383,4426,13.723799
4390,4438,14.777748
4393,4403,11.688656
4393,4423,13.099369
4398,4376,14.265376
4403,4423,7.529861
4403,4393,11.688656
4408,4413,10.3229685
4408,4381,11.28092
4410,4440,12.344042
4413,4408,10.3229685
4416,4373,14.1249
4423,4403,7.529861
4423,4393,13.099369
4426,4383,13.723799
4438,4390,14.777748
4440,4410,12.344042
4446,4462,12.176525
4460,4472,14.044758
4462,4446,12.176525
4463,4508,12.318479
4469,4478,9.740046
4470,4513,13.039233
4472,4460,14.044758
4478,4469,9.740046
4483,4503,14.66622
4483,4484,7.89635
4484,4503,7.487248
4484,4483,7.89635
4503,4483,14.66622
4503,4484,7.487248
4508,4463,12.318479
4509,4536,13.435617
4513,4470,13.039233
4513,4527,11.309889
4527,4513,11.309889
4536,4537,5.824849
4536,4559,10.072272
4536,4509,13.435617
4537,4536,5.824849
4537,4559,10.896007
4547,4571,7.1381273
4547,4557,14.870362
4548,4583,12.425789
4555,4592,10.722405
4557,4547,14.870362
4559,4536,10.072272
4559,4537,10.896007
4571,4547,7.1381273
4572,4586,6.445207
4575,4603,13.191468
4580,4612,13.877268
4583,4548,12.425789
4586,4593,10.707991
4586,4572,6.445207
4592,4555,10.722405
4593,4586,10.707991
4594,4625,12.632175
4596,4603,9.559229
4603,4575,13.191468
4603,4596,9.559229
4610,4619,10.276778
4610,4627,10.013259
4612,4580,13.877268
4619,4627,13.926171
4619,4610,10.276778
4625,4594,12.632175
4627,4610,10.013259
4627,4619,13.926171
4633,4686,14.565939
4633,4668,8.792737
4633,4667,10.211783
4648,4672,14.092929
4652,4677,9.862724
4655,4683,10.547705
4656,4663,13.313176
4656,4675,14.62115
4661,4716,13.856628
4663,4656,13.313176
4667,4686,7.1554537
4667,4633,10.211783
4667,4668,11.158387
4668,4686,10.340018
4668,4633,8.792737
4668,4667,11.158387
4670,4691,13.793886
4672,4648,14.092929
4675,4656,14.62115
4676,4696,11.941368
4677,4652,9.862724
4683,4655,10.547705
4686,4667,7.1554537
4686,4668,10.340018
4686,4633,14.565939
4691,4670,13.793886
4694,4713,7.1463585
4696,4676,11.941368
4713,4694,7.1463585
4713,4738,8.775723
4715,4744,9.750307
4716,4661,13.856628
4721,4732,11.745143
4721,4751,10.594144
4732,4721,11.745143
4738,4771,11.807133
4738,4713,8.775723
4744,4715,9.750307
4749,4770,12.7934475
4751,4721,10.594144
4756,4770,9.092142
4763,4791,14.254673
4768,4771,14.17768
4770,4801,14.109359
4770,4749,12.7934475
4770,4756,9.092142
4771,4768,14.17768
4771,4738,11.807133
4789,4801,14.903906
4791,4763,14.254673
4801,4770,14.109359
4801,4789,14.903906
4807,4822,12.314604
4808,4848,14.237974
4818,4827,9.9358425
4819,4851,13.691668
4822,4807,12.314604
4827,4818,9.9358425
4827,4830,7.211044
4830,4837,10.371349
4830,4827,7.211044
4834,4874,12.391778
4837,4830,10.371349
4848,4808,14.237974
4851,4819,13.691668
4874,4834,12.391778
4899,4933,13.9782
4902,4932,10.559447
4907,4922,7.921818
4922,4907,7.921818
4932,4902,10.559447
4933,4899,13.9782
4940,4945,11.190437
4945,4940,11.190437
4955,4997,12.722169
4957,4983,5.8302484
4960,4997,14.6396265
4971,5015,14.14921
4983,4957,5.8302484
4991,5035,14.334963
4997,4960,14.6396265
4997,4955,12.722169
5000,5024,14.414247
5002,5051,11.63594
5015,4971,14.14921
5024,5052,9.8916645
5024,5000,14.414247
5030,5070,12.047503
5034,5041,14.0765915
5035,4991,14.334963
5041,5034,14.0765915
5048,5088,8.039759
5051,5057,14.447524
5051,5002,11.63594
5052,5024,9.8916645
5054,5067,9.569424
5057,5051,14.447524
5058,5060,9.237476
5060,5058,9.237476
5067,5054,9.569424
5070,5030,12.047503
5087,5115,8.230482
5087,5134,14.783742
5088,5048,8.039759
5112,5129,12.620757
5115,5087,8.230482
5115,5134,7.342519
5129,5112,12.620757
5131,5136,9.482986
5134,5115,7.342519
5134,5087,14.783742
5136,5131,9.482986
5141,5177,14.427486
5149,5154,11.69588
5149,5164,6.659985
5152,5181,5.847001
5154,5149,11.69588
5158,5208,13.668349
5158,5198,14.897731
5164,5149,6.659985
5170,5191,10.427606
5171,5213,9.871218
5174,5188,14.055852
5174,5218,11.903266
5177,5141,14.427486
5178,5228,13.347655
5181,5152,5.847001
5188,5218,11.379905
5188,5174,14.055852
5191,5170,10.427606
5193,5238,11.10105
5196,5241,12.23947
5196,5212,9.821132
5198,5158,14.897731
5208,5229,8.56809
5208,5158,13.668349
5212,5196,9.821132
5213,5171,9.871218
5218,5188,11.379905
5218,5174,11.903266
5228,5242,10.6174345
5228,5178,13.347655
5229,5208,8.56809
5238,5193,11.10105
5241,5196,12.23947
5242,5228,10.6174345
5260,5323,14.283918
5262,5310,13.038404
5289,5322,11.540656
5296,5301,11.06701
5301,5296,11.06701
5310,5262,13.038404
5310,5364,14.739312
5316,5346,12.997919
5322,5289,11.540656
5323,5260,14.283918
5328,5373,13.9427395
5331,5336,11.398646
5335,5345,13.983708
5336,5331,11.398646
5345,5335,13.983708
5346,5316,12.997919
5356,5376,7.754701
5356,5397,13.722393
5364,5310,14.739312
5367,5387,6.3640943
5371,5406,14.90932
5373,5328,13.9427395
5376,5397,6.750044
5376,5356,7.754701
5387,5367,6.3640943
5390,5413,12.583166
5392,5396,12.064769
5396,5392,12.064769
5397,5376,6.750044
5397,5356,13.722393
5406,5371,14.90932
5413,5390,12.583166
5423,5464,13.73419
5423,5460,14.522163
5428,5444,11.816619
5438,5448,14.596744
5444,5428,11.816619
5448,5438,14.596744
5456,5472,10.80848
5460,5423,14.522163
5464,5423,13.73419
5472,5530,13.146742
5472,5456,10.80848
5491,5492,10.407891
5492,5508,10.629145
5492,5491,10.407891
5508,5492,10.629145
5508,5543,9.899077
5509,5519,11.496646
5509,5537,10.746301
5519,5537,11.6739235
5519,5509,11.496646
5528,5546,13.945248
5530,5472,13.146742
5537,5519,11.6739235
5537,5509,10.746301
5541,5570,12.564901
5541,5554,11.510626
5543,5508,9.899077
5546,5528,13.945248
5553,5565,11.96943
5554,5592,12.935456
5554,5541,11.510626
5555,5580,13.967316
5557,5579,13.193015
5565,5553,11.96943
5570,5541,12.564901
5579,5557,13.193015
5580,5555,13.967316
5586,5637,14.414309
5588,5626,11.137072
5589,5611,12.942696
5592,5554,12.935456
5593,5600,11.920009
5595,5613,6.5801215
5600,5593,11.920009
5601,5638,10.250117
5611,5589,12.942696
5613,5595,6.5801215
5626,5588,11.137072
5629,5637,14.824608
5637,5586,14.414309
5637,5629,14.824608
5638,5601,10.250117
5644,5672,12.458937
5644,5666,9.907299
5649,5676,10.787943
5650,5669,11.16474
5652,5670,13.138157
5660,5676,14.188143
5666,5644,9.907299
5666,5672,12.460431
5667,5693,11.796927
5669,5650,11.16474
5670,5652,13.138157
5672,5644,12.458937
5672,5666,12.460431
5672,5704,13.607904
5676,5649,10.787943
5676,5660,14.188143
5678,5719,14.916361
5681,5708,13.9858055
5693,5667,11.796927
5693,5707,12.978467
5704,5672,13.607904
5707,5693,12.978467
5708,5681,13.9858055
5713,5720,14.14428
5719,5757,13.197117
5719,5678,14.916361
5720,5713,14.14428
5740,5790,13.420573
5744,5774,13.490654
5746,5768,7.599414
5752,5781,8.312856
5757,5719,13.197117
5760,5783,13.809263
5768,5746,7.599414
5773,5795,14.2751255
5774,5744,13.490654
5781,5795,12.217745
5781,5752,8.312856
5783,5760,13.809263
5783,5809,11.968315
5786,5812,10.95678
5790,5740,13.420573
5795,5781,12.217745
5795,5773,14.2751255
5797,5806,11.784854
5798,5799,12.464691
5799,5798,12.464691
5802,5827,13.363306
5803,5838,11.99774
5806,5797,11.784854
5809,5783,11.968315
5812,5837,8.466878
5812,5786,10.95678
5812,5827,12.744958
5812,5840,13.341983
5821,5847,12.095751
5822,5835,13.558683
5823,5855,9.87969
5823,5840,14.473735
5827,5837,12.035035
5827,5802,13.363306
5827,5870,14.575163
5827,5812,12.744958
5835,5822,13.558683
5837,5812,8.466878
5837,5840,10.378687
5837,5875,13.926902
5837,5870,11.570776
5837,5827,12.035035
5838,5803,11.99774
5840,5855,12.694908
5840,5823,14.473735
5840,5875,11.980108
5840,5812,13.341983
5840,5837,10.378687
5842,5898,14.355704
5847,5856,9.94519
5847,5821,12.095751
5855,5840,12.694908
5855,5823,9.87969
5856,5847,9.94519
5859,5902,14.528434
5859,5913,12.391919
5862,5890,14.180419
5863,5878,12.048666
5870,5875,13.4330435
5870,5837,11.570776
5870,5827,14.575163
5875,5840,11.980108
5875,5870,13.4330435
5875,5837,13.926902
5878,5863,12.048666
5878,5885,7.5182104
5878,5931,13.003672
5885,5878,7.5182104
5885,5935,13.683206
5885,5895,11.098366
5885,5931,13.307061
5890,5862,14.180419
5895,5885,11.098366
5895,5935,11.024893
5896,5933,9.555874
5897,5919,7.4620185
5898,5842,14.355704
5902,5913,12.562367
5902,5859,14.528434
5907,5950,11.992696
5912,5977,13.507378
5913,5902,12.562367
5913,5859,12.391919
5914,5970,12.723086
5919,5897,7.4620185
5926,5969,3.9994202
5931,5935,11.1179285
5931,5878,13.003672
5931,5885,13.307061
5932,5956,14.080986
5933,5896,9.555874
5933,5961,9.103352
5934,5958,9.652097
5935,5885,13.683206
5935,5895,11.024893
5935,5931,11.1179285
5950,5907,11.992696
5950,5965,13.327603
5953,5969,12.725834
5956,5977,13.399943
5956,5932,14.080986
5957,5988,11.528604
5958,5934,9.652097
5958,5988,14.972634
5961,5972,10.739554
5961,5933,9.103352
5962,6013,14.532659
5965,5950,13.327603
5965,6003,13.170711
5969,5926,3.9994202
5969,5953,12.725834
5970,5914,12.723086
5970,5990,11.334788
5972,5961,10.739554
5977,5912,13.507378
5977,5956,13.399943
5980,6014,10.581691
5988,5958,14.972634
5988,5957,11.528604
5990,5970,11.334788
5999,6029,14.731024
6003,5965,13.170711
6013,5962,14.532659
6013,6048,13.413654
6014,5980,10.581691
6017,6040,12.744469
6025,6054,13.018277
6029,5999,14.731024
6032,6067,11.102268
6040,6017,12.744469
6048,6013,13.413654
6054,6025,13.018277
6056,6060,11.209048
6060,6056,11.209048
6062,6065,12.233547
6062,6089,11.552365
6064,6086,11.3157425
6065,6062,12.233547
6067,6032,11.102268
6070,6079,12.133386
6070,6117,14.9931135
6079,6113,14.412463
6079,6070,12.133386
6086,6064,11.3157425
6089,6062,11.552365
6104,6141,14.508053
6113,6079,14.412463
6117,6070,14.9931135
6123,6168,14.383873
6132,6158,9.73372
6141,6104,14.508053
6155,6180,9.837568
6158,6132,9.73372
6164,6167,6.3981104
6167,6164,6.3981104
6168,6123,14.383873
6169,6189,14.728754
6169,6211,13.843294
6180,6155,9.837568
6184,6224,14.6042185
6189,6169,14.728754
6189,6211,11.051768
6191,6236,14.228691
6196,6239,14.278654
6211,6189,11.051768
6211,6169,13.843294
6224,6184,14.6042185
6228,6266,11.345714
6230,6255,13.751765
6231,6272,13.868375
6234,6269,10.307859
6236,6191,14.228691
6239,6196,14.278654
6255,6230,13.751765
6264,6265,12.933573
6265,6264,12.933573
6266,6228,11.345714
6269,6234,10.307859
6271,6301,11.967821
6272,6231,13.868375
6274,6305,11.867275
6278,6302,10.797505
6285,6318,12.0465
6301,6271,11.967821
6302,6278,10.797505
6305,6274,11.867275
6318,6285,12.0465
6328,6345,8.833056
6328,6340,11.357315
6336,6357,13.259739
6340,6328,11.357315
6343,6353,14.454108
6345,6363,10.220071
6345,6328,8.833056
6349,6376,14.481971
6353,6343,14.454108
6357,6336,13.259739
6363,6345,10.220071
6376,6349,14.481971
6384,6409,11.3204
6391,6400,13.135833
6400,6391,13.135833
6400,6423,8.838169
6409,6434,13.891222
6409,6384,11.3204
6412,6462,13.964534
6423,6400,8.838169
6424,6449,14.803886
6434,6409,13.891222
6439,6455,14.9976015
6446,6487,12.449862
6449,6424,14.803886
6455,6439,14.9976015
6462,6412,13.964534
6464,6480,8.868293
6472,6484,14.109528
6480,6464,8.868293
6484,6472,14.109528
6484,6515,12.952435
6487,6446,12.449862
6497,6534,14.632218
6499,6507,13.626418
6502,6511,11.562826
6507,6499,13.626418
6508,6535,13.198503
6508,6548,14.1050205
6511,6502,11.562826
6514,6540,12.566214
6515,6484,12.952435
6527,6538,14.203218
6534,6497,14.632218
6535,6508,13.198503
6535,6548,6.966113
6538,6527,14.203218
6540,6514,12.566214
6548,6535,6.966113
6548,6508,14.1050205
6555,6584,8.367186
6563,6602,14.326109
6576,6600,10.278847
6584,6555,8.367186
6600,6576,10.278847
6602,6642,13.082588
6602,6563,14.326109
6615,6628,14.017857
6618,6636,7.0268564
6628,6615,14.017857
6636,6618,7.0268564
6642,6602,13.082588
6645,6663,13.86401
6648,6653,12.627759
6653,6648,12.627759
6655,6672,13.836361
6663,6645,13.86401
6672,6655,13.836361
6687,6688,14.945319
6688,6687,14.945319
6691,6743,14.545831
6709,6713,11.090487
6713,6722,13.730303
6713,6709,11.090487
6722,6713,13.730303
6743,6776,13.717656
6743,6691,14.545831
6763,6765,14.476114
6765,6763,14.476114
6772,6816,14.938248
6772,6781,14.619384
6776,6791,13.94868
6776,6743,13.717656
6780,6788,13.906214
6781,6772,14.619384
6788,6780,13.906214
6789,6814,13.277985
6791,6776,13.94868
6792,6822,12.143268
6797,6826,10.758056
6797,6806,11.395465
6806,6826,13.896062
6806,6797,11.395465
6814,6789,13.277985
6816,6772,14.938248
6822,6792,12.143268
6826,6797,10.758056
6826,6806,13.896062
6828,6832,13.926947
6832,6828,13.926947
6842,6874,14.173226
6845,6865,14.864084
6852,6899,13.268423
6857,6864,11.857969
6857,6901,13.465403
6864,6901,8.094195
6864,6857,11.857969
6865,6845,14.864084
6874,6842,14.173226
6885,6913,13.326822
6887,6906,11.841043
6899,6852,13.268423
6901,6908,10.97771
6901,6864,8.094195
6901,6857,13.465403
6902,6913,11.870653
6906,6887,11.841043
6908,6901,10.97771
6913,6902,11.870653
6913,6943,13.318098
6913,6885,13.326822
6913,6939,12.072263
6927,6930,8.901778
6927,6943,12.260485
6930,6927,8.901778
6939,6913,12.072263
6943,6958,9.666158
6943,6927,12.260485
6943,6913,13.318098
6944,7017,14.427428
6944,6945,11.21965
6945,6944,11.21965
6956,6969,14.2192135
6956,6991,13.824039
6958,6943,9.666158
6961,6981,6.043016
6969,6956,14.2192135
6981,6961,6.043016
6991,6956,13.824039
6991,7026,12.213525
7017,6944,14.427428
7026,6991,12.213525
7026,7063,11.594787
7042,7087,14.957
7044,7063,13.871616
7047,7084,12.788137
7050,7051,8.840735
7050,7065,7.6330566
7051,7053,10.4045315
7051,7050,8.840735
7053,7051,10.4045315
7058,7061,14.139627
7061,7058,14.139627
7063,7044,13.871616
7063,7086,9.47628
7063,7026,11.594787
7063,7110,11.33077
7065,7050,7.6330566
7065,7105,10.796383
7072,7120,12.020332
7081,7126,12.210064
7084,7047,12.788137
7086,7110,10.698547
7086,7123,11.467742
7086,7063,9.47628
7087,7042,14.957
7089,7118,8.476423
7105,7065,10.796383
7110,7063,11.33077
7110,7086,10.698547
7110,7123,14.167423
7115,7133,10.836874
7118,7089,8.476423
7118,7141,9.307909
7120,7072,12.020332
7123,7110,14.167423
7123,7086,11.467742
7126,7081,12.210064
7128,7164,12.3060465
7133,7115,10.836874
7133,7166,12.406636
7136,7145,12.60248
7141,7118,9.307909
7142,7169,11.23105
7145,7136,12.60248
7155,7166,12.986458
7159,7169,14.582999
7164,7128,12.3060465
7166,7133,12.406636
7166,7155,12.986458
7169,7142,11.23105
7169,7159,14.582999
7183,7209,10.640383
7205,7216,14.547152
7206,7209,10.706608
7206,7232,10.707443
7209,7206,10.706608
7209,7183,10.640383
7216,7205,14.547152
7216,7222,8.202589
7219,7246,14.949299
7220,7229,14.634102
7222,7216,8.202589
7222,7231,14.993579
7229,7220,14.634102
7231,7240,14.245874
7231,7222,14.993579
7232,7206,10.707443
7234,7238,13.0503845
7238,7234,13.0503845
7240,7231,14.245874
7243,7247,9.101134
7245,7261,11.727333
7245,7282,14.529993
7246,7219,14.949299
7247,7243,9.101134
7250,7264,9.715449
7254,7296,12.921328
7261,7245,11.727333
7261,7282,7.2393146
7264,7276,12.237826
7264,7250,9.715449
7269,7295,14.2595825
7276,7264,12.237826
7279,7289,14.681891
7280,7321,14.499355
7282,7245,14.529993
7282,7322,12.838657
7282,7261,7.2393146
7289,7279,14.681891
7295,7306,5.4725733
7295,7269,14.2595825
7296,7254,12.921328
7306,7295,5.4725733
7314,7332,8.40304
7321,7280,14.499355
7322,7282,12.838657
7325,7376,13.726455
7332,7314,8.40304
7375,7376,12.203234
7376,7325,13.726455
7376,7375,12.203234
7397,7420,12.47497
7410,7444,13.60623
7417,7449,11.652985
7417,7420,13.5607195
7420,7397,12.47497
7420,7417,13.5607195
7430,7451,10.118506
7442,7465,13.864895
7444,7410,13.60623
7445,7459,7.3233733
7448,7478,12.125023
7449,7417,11.652985
7449,7469,12.555482
7451,7430,10.118506
7451,7470,7.90778
7459,7445,7.3233733
7465,7442,13.864895
7469,7449,12.555482
7470,7451,7.90778
7470,7483,8.407312
7470,7499,9.723286
7478,7448,12.125023
7478,7513,14.117325
7483,7499,11.9341545
7483,7470,8.407312
7487,7492,10.224542
7492,7487,10.224542
7499,7483,11.9341545
7499,7470,9.723286
7499,7522,8.672383
7499,7536,14.739771
7500,7526,11.329607
7503,7518,6.8622575
7508,7530,9.469106
7513,7478,14.117325
7514,7535,14.391065
7518,7549,14.720054
7518,7556,10.874239
7518,7503,6.8622575
7521,7549,14.138313
7522,7499,8.672383
7522,7536,9.943331
7526,7500,11.329607
7530,7508,9.469106
7530,7561,10.347004
7532,7537,9.08902
7535,7514,14.391065
7536,7522,9.943331
7536,7499,14.739771
7537,7532,9.08902
7537,7552,9.092171
7545,7560,12.496669
7548,7564,12.550316
7549,7518,14.720054
7549,7521,14.138313
7549,7556,12.289749
7551,7560,14.254575
7552,7537,9.092171
7556,7549,12.289749
7556,7518,10.874239
7560,7551,14.254575
7560,7545,12.496669
7561,7530,10.347004
7564,7548,12.550316
7564,7565,12.0720825
7565,7564,12.0720825
7568,7602,12.960152
7572,7592,13.87786
7572,7615,14.100018
7573,7611,13.958146
7592,7572,13.87786
7594,7632,13.45997
7600,7635,13.724317
7602,7568,12.960152
7611,7573,13.958146
7614,7623,7.6584954
7615,7572,14.100018
7615,7637,14.811335
7623,7659,14.08139
7623,7614,7.6584954
7632,7594,13.45997
7635,7600,13.724317
7637,7615,14.811335
7642,7678,12.8648615
7646,7674,10.334822
7646,7693,14.025307
7646,7668,11.294184
7649,7679,14.19475
7659,7623,14.08139
7660,7700,13.306592
7660,7695,14.670882
7668,7674,14.782899
7668,7693,9.199975
7668,7684,7.639787
7668,7646,11.294184
7670,7680,12.443284
7671,7695,10.534188
7674,7693,9.972531
7674,7646,10.334822
7674,7704,12.109983
7674,7668,14.782899
7678,7642,12.8648615
7679,7649,14.19475
7680,7670,12.443284
7684,7721,12.842145
7684,7668,7.639787
7684,7693,13.577801
7693,7704,7.8281307
7693,7684,13.577801
7693,7674,9.972531
7693,7668,9.199975
7693,7646,14.025307
7695,7660,14.670882
7695,7671,10.534188
7695,7700,5.624136
7698,7736,14.855498
7700,7695,5.624136
7700,7660,13.306592
7704,7693,7.8281307
7704,7674,12.109983
7718,7763,11.212251
7721,7684,12.842145
7721,7744,11.064643
7725,7728,10.342076
7728,7725,10.342076
7729,7766,11.415794
7731,7755,8.106182
7731,7752,13.355967
7736,7698,14.855498
7740,7761,7.079039
7740,7782,14.606001
7740,7762,9.363477
7744,7775,13.252766
7744,7721,11.064643
7752,7755,14.455286
7752,7731,13.355967
7755,7731,8.106182
7755,7752,14.455286
7761,7782,13.89868
7761,7762,11.428958
7761,7740,7.079039
7762,7782,6.25411
7762,7761,11.428958
7762,7740,9.363477
7763,7718,11.212251
7766,7729,11.415794
7770,7779,11.160939
7775,7744,13.252766
7777,7799,9.456749
7779,7770,11.160939
7782,7740,14.606001
7782,7762,6.25411
7782,7761,13.89868
7787,7812,12.217218
7799,7777,9.456749
7809,7810,14.459666
7810,7809,14.459666
7811,7822,13.355065
7812,7787,12.217218
7822,7811,13.355065
7825,7861,14.938347
7828,7859,14.558812
7859,7828,14.558812
7861,7825,14.938347
7865,7897,13.648938
7870,7873,8.528593
7873,7894,13.770398
7873,7870,8.528593
7878,7896,13.925156
7883,7887,8.920121
7887,7883,8.920121
7894,7873,13.770398
7896,7878,13.925156
7897,7865,13.648938
7910,7929,14.490524
7929,7910,14.490524
7935,7969,11.856133
7956,7988,13.106826
7960,7970,13.384655
7969,7982,12.097622
7969,7935,11.856133
7970,7960,13.384655
7978,8006,14.762383
7980,8007,14.406691
7982,8015,13.081724
7982,7969,12.097622
7986,7989,9.3479185
7988,7998,12.764685
7988,7956,13.106826
7988,8000,6.666876
7989,8009,9.6943865
7989,7986,9.3479185
7998,8000,9.377767
7998,7988,12.764685
8000,7988,6.666876
8000,7998,9.377767
8006,7978,14.762383
8007,8037,12.253495
8007,7980,14.406691
8009,8051,14.849795
8009,7989,9.6943865
8015,7982,13.081724
8018,8037,12.864705
8019,8059,14.464199
8023,8038,7.235461
8024,8046,12.937182
8032,8070,9.977919
8037,8018,12.864705
8037,8007,12.253495
8038,8023,7.235461
8041,8084,11.007337
8046,8024,12.937182
8048,8061,14.599394
8050,8085,9.914703
8051,8009,14.849795
8059,8019,14.464199
8061,8048,14.599394
8067,8086,14.316231
8070,8032,9.977919
